Date,Price
02 October 2018,"6,549.90"
01 October 2018,"6,608.20"
30 September 2018,"6,635.20"
29 September 2018,"6,603.90"
28 September 2018,"6,636.00"
27 September 2018,"6,689.20"
26 September 2018,"6,468.10"
25 September 2018,"6,445.10"
24 September 2018,"6,584.10"
23 September 2018,"6,704.10"
22 September 2018,"6,729.60"
21 September 2018,"6,766.70"
20 September 2018,"6,489.20"
19 September 2018,"6,390.40"
18 September 2018,"6,342.00"
17 September 2018,"6,251.90"
16 September 2018,"6,500.20"
15 September 2018,"6,519.00"
14 September 2018,"6,483.70"
13 September 2018,"6,482.90"
12 September 2018,"6,338.00"
11 September 2018,"6,293.90"
10 September 2018,"6,321.00"
09 September 2018,"6,238.50"
08 September 2018,"6,184.30"
07 September 2018,"6,390.90"
06 September 2018,"6,514.00"
05 September 2018,"6,706.80"
04 September 2018,"7,377.50"
03 September 2018,"7,264.20"
02 September 2018,"7,293.90"
01 September 2018,"7,189.60"
31 August 2018,"7,033.80"
30 August 2018,"6,993.70"
29 August 2018,"7,029.10"
28 August 2018,"7,074.60"
27 August 2018,"6,897.60"
26 August 2018,"6,712.70"
25 August 2018,"6,734.80"
24 August 2018,"6,680.40"
23 August 2018,"6,521.20"
22 August 2018,"6,359.60"
21 August 2018,"6,482.20"
20 August 2018,"6,268.10"
19 August 2018,"6,481.50"
18 August 2018,"6,379.10"
17 August 2018,"6,581.70"
16 August 2018,"6,306.70"
15 August 2018,"6,256.90"
14 August 2018,"6,190.20"
13 August 2018,"6,255.30"
12 August 2018,"6,313.00"
11 August 2018,"6,231.60"
10 August 2018,"6,152.30"
09 August 2018,"6,538.80"
08 August 2018,"6,283.60"
07 August 2018,"6,724.90"
06 August 2018,"6,943.60"
05 August 2018,"7,027.10"
04 August 2018,"7,014.30"
03 August 2018,"7,419.00"
02 August 2018,"7,535.60"
01 August 2018,"7,606.40"
31 July 2018,"7,729.40"
30 July 2018,"8,177.10"
29 July 2018,"8,215.60"
28 July 2018,"8,234.10"
27 July 2018,"8,187.40"
26 July 2018,"7,937.00"
25 July 2018,"8,173.70"
24 July 2018,"8,407.00"
23 July 2018,"7,723.00"
22 July 2018,"7,412.30"
21 July 2018,"7,408.70"
20 July 2018,"7,339.40"
19 July 2018,"7,477.50"
18 July 2018,"7,383.60"
17 July 2018,"7,322.00"
16 July 2018,"6,729.90"
15 July 2018,"6,362.90"
14 July 2018,"6,254.80"
13 July 2018,"6,230.20"
12 July 2018,"6,250.60"
11 July 2018,"6,389.10"
10 July 2018,"6,307.20"
09 July 2018,"6,667.10"
08 July 2018,"6,714.80"
07 July 2018,"6,765.50"
06 July 2018,"6,617.70"
05 July 2018,"6,546.50"
04 July 2018,"6,598.40"
03 July 2018,"6,513.50"
02 July 2018,"6,619.50"
01 July 2018,"6,366.80"
30 June 2018,"6,398.90"
29 June 2018,"6,213.30"
28 June 2018,"5,883.50"
27 June 2018,"6,154.90"
26 June 2018,"6,082.10"
25 June 2018,"6,256.60"
24 June 2018,"6,154.60"
23 June 2018,"6,167.30"
22 June 2018,"6,055.70"
21 June 2018,"6,728.00"
20 June 2018,"6,765.40"
19 June 2018,"6,752.40"
18 June 2018,"6,719.80"
17 June 2018,"6,460.30"
16 June 2018,"6,505.80"
15 June 2018,"6,410.30"
14 June 2018,"6,647.10"
13 June 2018,"6,312.30"
12 June 2018,"6,558.20"
11 June 2018,"6,885.90"
10 June 2018,"6,775.10"
09 June 2018,"7,515.80"
08 June 2018,"7,622.10"
07 June 2018,"7,697.80"
06 June 2018,"7,661.00"
05 June 2018,"7,631.50"
04 June 2018,"7,504.30"
03 June 2018,"7,729.30"
02 June 2018,"7,646.60"
01 June 2018,"7,530.80"
31 May 2018,"7,502.60"
30 May 2018,"7,400.10"
29 May 2018,"7,467.70"
28 May 2018,"7,119.30"
27 May 2018,"7,366.70"
26 May 2018,"7,361.30"
25 May 2018,"7,477.70"
24 May 2018,"7,592.90"
23 May 2018,"7,512.30"
22 May 2018,"8,006.00"
21 May 2018,"8,403.30"
20 May 2018,"8,529.00"
19 May 2018,"8,245.10"
18 May 2018,"8,245.70"
17 May 2018,"8,063.00"
16 May 2018,"8,344.40"
15 May 2018,"8,477.00"
14 May 2018,"8,674.10"
13 May 2018,"8,693.50"
12 May 2018,"8,459.50"
11 May 2018,"8,408.30"
10 May 2018,"9,025.70"
09 May 2018,"9,319.10"
08 May 2018,"9,196.40"
07 May 2018,"9,431.60"
06 May 2018,"9,656.40"
05 May 2018,"9,853.50"
04 May 2018,"9,708.60"
03 May 2018,"9,749.70"
02 May 2018,"9,243.20"
01 May 2018,"9,074.90"
30 April 2018,"9,245.10"
29 April 2018,"9,415.10"
28 April 2018,"9,352.40"
27 April 2018,"8,940.90"
26 April 2018,"9,287.00"
25 April 2018,"8,873.10"
24 April 2018,"9,645.30"
23 April 2018,"8,952.80"
22 April 2018,"8,806.70"
21 April 2018,"8,923.10"
20 April 2018,"8,867.00"
19 April 2018,"8,290.80"
18 April 2018,"8,178.40"
17 April 2018,"7,908.60"
16 April 2018,"8,070.00"
15 April 2018,"8,363.60"
14 April 2018,"8,004.40"
13 April 2018,"7,887.40"
12 April 2018,"7,926.60"
11 April 2018,"6,962.10"
10 April 2018,"6,854.80"
09 April 2018,"6,781.90"
08 April 2018,"7,030.50"
07 April 2018,"6,905.70"
06 April 2018,"6,624.30"
05 April 2018,"6,782.00"
04 April 2018,"6,808.90"
03 April 2018,"7,424.20"
02 April 2018,"7,068.40"
01 April 2018,"6,825.20"
31 March 2018,"6,938.20"
30 March 2018,"6,853.70"
29 March 2018,"7,129.20"
28 March 2018,"7,954.90"
27 March 2018,"7,801.70"
26 March 2018,"8,143.50"
25 March 2018,"8,473.20"
24 March 2018,"8,547.40"
23 March 2018,"8,916.80"
22 March 2018,"8,726.20"
21 March 2018,"8,905.90"
20 March 2018,"8,912.60"
19 March 2018,"8,616.80"
18 March 2018,"8,201.20"
17 March 2018,"7,874.90"
16 March 2018,"8,289.20"
15 March 2018,"8,264.40"
14 March 2018,"8,210.60"
13 March 2018,"9,154.90"
12 March 2018,"9,137.40"
11 March 2018,"9,529.60"
10 March 2018,"8,762.00"
09 March 2018,"9,217.00"
08 March 2018,"9,300.00"
07 March 2018,"9,902.90"
06 March 2018,"10,675.10"
05 March 2018,"11,330.60"
04 March 2018,"11,416.50"
03 March 2018,"11,402.30"
02 March 2018,"10,827.70"
01 March 2018,"10,904.50"
28 February 2018,"10,333.90"
27 February 2018,"10,594.40"
26 February 2018,"10,285.10"
25 February 2018,"9,585.20"
24 February 2018,"9,704.30"
23 February 2018,"10,170.40"
22 February 2018,"9,841.70"
21 February 2018,"10,473.00"
20 February 2018,"11,238.70"
19 February 2018,"11,169.40"
18 February 2018,"10,398.80"
17 February 2018,"11,073.50"
16 February 2018,"10,178.70"
15 February 2018,"10,037.30"
14 February 2018,"9,476.30"
13 February 2018,"8,539.20"
12 February 2018,"8,903.50"
11 February 2018,"8,081.90"
10 February 2018,"8,559.60"
09 February 2018,"8,699.80"
08 February 2018,"8,164.20"
07 February 2018,"7,594.70"
06 February 2018,"7,701.20"
05 February 2018,"6,938.50"
04 February 2018,"8,222.20"
03 February 2018,"9,241.10"
02 February 2018,"8,893.20"
01 February 2018,"9,181.10"
31 January 2018,"10,265.40"
30 January 2018,"10,166.00"
29 January 2018,"11,244.80"
28 January 2018,"11,795.10"
27 January 2018,"11,467.50"
26 January 2018,"11,118.10"
25 January 2018,"11,203.00"
24 January 2018,"11,452.30"
23 January 2018,"10,903.20"
22 January 2018,"10,864.80"
21 January 2018,"11,594.90"
20 January 2018,"12,858.90"
19 January 2018,"11,580.20"
18 January 2018,"11,245.40"
17 January 2018,"11,192.30"
16 January 2018,"11,362.00"
15 January 2018,"13,697.50"
14 January 2018,"13,695.20"
13 January 2018,"14,292.20"
12 January 2018,"13,886.70"
11 January 2018,"13,535.40"
10 January 2018,"15,043.00"
09 January 2018,"14,778.50"
08 January 2018,"14,976.20"
07 January 2018,"16,228.20"
06 January 2018,"17,172.30"
05 January 2018,"16,954.80"
04 January 2018,"15,180.10"
03 January 2018,"15,156.60"
02 January 2018,"14,754.10"
01 January 2018,"13,444.90"
31 December 2017,"13,850.40"
30 December 2017,"12,531.50"
29 December 2017,"14,392.60"
28 December 2017,"14,398.70"
27 December 2017,"15,416.60"
26 December 2017,"15,756.60"
25 December 2017,"13,833.50"
24 December 2017,"13,790.00"
23 December 2017,"14,396.50"
22 December 2017,"13,665.00"
21 December 2017,"15,632.10"
20 December 2017,"16,462.00"
19 December 2017,"17,523.70"
18 December 2017,"18,972.30"
17 December 2017,"19,065.70"
16 December 2017,"19,345.50"
15 December 2017,"17,604.80"
14 December 2017,"16,467.90"
13 December 2017,"16,286.80"
12 December 2017,"17,083.90"
11 December 2017,"16,732.50"
10 December 2017,"15,059.60"
09 December 2017,"14,843.40"
08 December 2017,"16,047.60"
07 December 2017,"16,850.30"
06 December 2017,"13,749.60"
05 December 2017,"11,667.10"
04 December 2017,"11,623.90"
03 December 2017,"11,246.20"
02 December 2017,"10,912.70"
01 December 2017,"10,861.50"
30 November 2017,"9,946.80"
29 November 2017,"9,837.90"
28 November 2017,"9,906.00"
27 November 2017,"9,733.20"
26 November 2017,"9,318.40"
25 November 2017,"8,754.70"
24 November 2017,"8,200.80"
23 November 2017,"8,013.40"
22 November 2017,"8,234.50"
21 November 2017,"8,100.00"
20 November 2017,"8,244.70"
19 November 2017,"8,042.60"
18 November 2017,"7,780.90"
17 November 2017,"7,700.00"
16 November 2017,"7,853.70"
15 November 2017,"7,283.20"
14 November 2017,"6,597.10"
13 November 2017,"6,522.50"
12 November 2017,"5,878.10"
11 November 2017,"6,339.90"
10 November 2017,"6,565.80"
09 November 2017,"7,129.60"
08 November 2017,"7,444.40"
07 November 2017,"7,102.80"
06 November 2017,"6,959.20"
05 November 2017,"7,389.50"
04 November 2017,"7,363.80"
03 November 2017,"7,152.10"
02 November 2017,"7,024.80"
01 November 2017,"6,737.80"
31 October 2017,"6,451.20"
30 October 2017,"6,124.30"
29 October 2017,"6,147.50"
28 October 2017,"5,726.60"
27 October 2017,"5,764.60"
26 October 2017,"5,887.60"
25 October 2017,"5,734.00"
24 October 2017,"5,513.10"
23 October 2017,"5,903.60"
22 October 2017,"5,982.90"
21 October 2017,"6,006.60"
20 October 2017,"5,993.10"
19 October 2017,"5,698.60"
18 October 2017,"5,575.80"
17 October 2017,"5,598.60"
16 October 2017,"5,759.30"
15 October 2017,"5,688.10"
14 October 2017,"5,824.70"
13 October 2017,"5,637.30"
12 October 2017,"5,432.60"
11 October 2017,"4,824.20"
10 October 2017,"4,763.40"
09 October 2017,"4,777.50"
08 October 2017,"4,611.70"
07 October 2017,"4,435.80"
06 October 2017,"4,371.90"
05 October 2017,"4,321.40"
04 October 2017,"4,218.70"
03 October 2017,"4,314.20"
02 October 2017,"4,401.30"
01 October 2017,"4,403.10"
30 September 2017,"4,360.60"
29 September 2017,"4,172.80"
28 September 2017,"4,195.60"
27 September 2017,"4,212.20"
26 September 2017,"3,892.70"
25 September 2017,"3,932.80"
24 September 2017,"3,667.50"
23 September 2017,"3,788.00"
22 September 2017,"3,600.80"
21 September 2017,"3,617.30"
20 September 2017,"3,882.20"
19 September 2017,"3,908.00"
18 September 2017,"4,100.30"
17 September 2017,"3,689.60"
16 September 2017,"3,698.90"
15 September 2017,"3,713.80"
14 September 2017,"3,243.10"
13 September 2017,"3,870.30"
12 September 2017,"4,158.90"
11 September 2017,"4,217.90"
10 September 2017,"4,245.90"
09 September 2017,"4,335.10"
08 September 2017,"4,326.50"
07 September 2017,"4,635.60"
06 September 2017,"4,618.70"
05 September 2017,"4,409.10"
04 September 2017,"4,267.50"
03 September 2017,"4,612.90"
02 September 2017,"4,573.80"
01 September 2017,"4,921.90"
31 August 2017,"4,735.10"
30 August 2017,"4,583.00"
29 August 2017,"4,597.30"
28 August 2017,"4,390.30"
27 August 2017,"4,345.80"
26 August 2017,"4,352.30"
25 August 2017,"4,364.40"
24 August 2017,"4,318.40"
23 August 2017,"4,141.10"
22 August 2017,"4,089.70"
21 August 2017,"4,005.10"
20 August 2017,"4,066.60"
19 August 2017,"4,150.50"
18 August 2017,"4,105.40"
17 August 2017,"4,278.90"
16 August 2017,"4,387.40"
15 August 2017,"4,161.70"
14 August 2017,"4,327.90"
13 August 2017,"4,062.60"
12 August 2017,"3,871.60"
11 August 2017,"3,654.40"
10 August 2017,"3,425.70"
09 August 2017,"3,348.80"
08 August 2017,"3,429.40"
07 August 2017,"3,401.90"
06 August 2017,"3,232.00"
05 August 2017,"3,262.80"
04 August 2017,"2,878.50"
03 August 2017,"2,810.00"
02 August 2017,"2,720.50"
01 August 2017,"2,747.00"
31 July 2017,"2,883.30"
30 July 2017,"2,766.50"
29 July 2017,"2,733.50"
28 July 2017,"2,806.80"
27 July 2017,"2,691.90"
26 July 2017,"2,559.20"
25 July 2017,"2,582.60"
24 July 2017,"2,763.40"
23 July 2017,"2,756.60"
22 July 2017,"2,836.50"
21 July 2017,"2,675.10"
20 July 2017,"2,866.00"
19 July 2017,"2,282.60"
18 July 2017,"2,320.20"
17 July 2017,"2,233.40"
16 July 2017,"1,914.10"
15 July 2017,"1,975.10"
14 July 2017,"2,234.20"
13 July 2017,"2,362.40"
12 July 2017,"2,403.10"
11 July 2017,"2,324.30"
10 July 2017,"2,344.00"
09 July 2017,"2,511.40"
08 July 2017,"2,564.90"
07 July 2017,"2,513.90"
06 July 2017,"2,614.20"
05 July 2017,"2,627.90"
04 July 2017,"2,617.30"
03 July 2017,"2,572.50"
02 July 2017,"2,536.50"
01 July 2017,"2,424.60"
30 June 2017,"2,480.60"
29 June 2017,"2,558.40"
28 June 2017,"2,577.70"
27 June 2017,"2,583.80"
26 June 2017,"2,446.10"
25 June 2017,"2,541.60"
24 June 2017,"2,590.10"
23 June 2017,"2,710.40"
22 June 2017,"2,722.80"
21 June 2017,"2,677.60"
20 June 2017,"2,754.40"
19 June 2017,"2,616.80"
18 June 2017,"2,539.60"
17 June 2017,"2,655.10"
16 June 2017,"2,508.60"
15 June 2017,"2,442.50"
14 June 2017,"2,467.30"
13 June 2017,"2,713.00"
12 June 2017,"2,656.80"
11 June 2017,"2,973.40"
10 June 2017,"2,900.30"
09 June 2017,"2,811.40"
08 June 2017,"2,798.80"
07 June 2017,"2,691.50"
06 June 2017,"2,870.50"
05 June 2017,"2,705.00"
04 June 2017,"2,524.10"
03 June 2017,"2,545.40"
02 June 2017,"2,492.60"
01 June 2017,"2,412.60"
31 May 2017,"2,303.30"
30 May 2017,"2,192.60"
29 May 2017,"2,278.20"
28 May 2017,"2,189.00"
27 May 2017,"2,052.40"
26 May 2017,"2,244.90"
25 May 2017,"2,307.20"
24 May 2017,"2,445.30"
23 May 2017,"2,272.60"
22 May 2017,"2,124.40"
21 May 2017,"2,044.20"
20 May 2017,"2,040.20"
19 May 2017,"1,962.00"
18 May 2017,"1,881.00"
17 May 2017,"1,801.30"
16 May 2017,"1,729.30"
15 May 2017,"1,708.90"
14 May 2017,"1,772.60"
13 May 2017,"1,763.70"
12 May 2017,"1,686.40"
11 May 2017,"1,819.30"
10 May 2017,"1,752.30"
09 May 2017,"1,697.50"
08 May 2017,"1,664.50"
07 May 2017,"1,554.40"
06 May 2017,"1,545.30"
05 May 2017,"1,507.80"
04 May 2017,"1,516.80"
03 May 2017,"1,485.60"
02 May 2017,"1,445.90"
01 May 2017,"1,415.80"
30 April 2017,"1,351.90"
29 April 2017,"1,336.30"
28 April 2017,"1,329.60"
27 April 2017,"1,332.90"
26 April 2017,"1,286.60"
25 April 2017,"1,264.30"
24 April 2017,"1,248.20"
23 April 2017,"1,249.10"
22 April 2017,"1,240.90"
21 April 2017,"1,249.60"
20 April 2017,"1,238.10"
19 April 2017,"1,215.20"
18 April 2017,"1,206.10"
17 April 2017,"1,194.00"
16 April 2017,"1,176.80"
15 April 2017,"1,177.00"
14 April 2017,"1,177.30"
13 April 2017,"1,176.20"
12 April 2017,"1,212.50"
11 April 2017,"1,220.70"
10 April 2017,"1,206.70"
09 April 2017,"1,204.30"
08 April 2017,"1,180.80"
07 April 2017,"1,190.50"
06 April 2017,"1,188.70"
05 April 2017,"1,129.90"
04 April 2017,"1,141.80"
03 April 2017,"1,147.60"
02 April 2017,"1,097.40"
01 April 2017,"1,086.10"
31 March 2017,"1,079.10"
30 March 2017,"1,037.90"
29 March 2017,"1,041.90"
28 March 2017,"1,044.40"
27 March 2017,"1,045.10"
26 March 2017,969.4
25 March 2017,966.3
24 March 2017,939.7
23 March 2017,"1,035.00"
22 March 2017,"1,044.70"
21 March 2017,"1,121.30"
20 March 2017,"1,047.50"
19 March 2017,"1,022.60"
18 March 2017,971.4
17 March 2017,"1,071.70"
16 March 2017,"1,172.90"
15 March 2017,"1,253.40"
14 March 2017,"1,243.10"
13 March 2017,"1,238.20"
12 March 2017,"1,225.10"
11 March 2017,"1,179.20"
10 March 2017,"1,112.40"
09 March 2017,"1,191.30"
08 March 2017,"1,147.00"
07 March 2017,"1,232.70"
06 March 2017,"1,277.00"
05 March 2017,"1,271.20"
04 March 2017,"1,264.30"
03 March 2017,"1,283.30"
02 March 2017,"1,255.50"
01 March 2017,"1,222.70"
28 February 2017,"1,189.30"
27 February 2017,"1,188.80"
26 February 2017,"1,171.60"
25 February 2017,"1,149.10"
24 February 2017,"1,176.50"
23 February 2017,"1,171.90"
22 February 2017,"1,120.50"
21 February 2017,"1,119.00"
20 February 2017,"1,077.60"
19 February 2017,"1,048.90"
18 February 2017,"1,052.30"
17 February 2017,"1,049.40"
16 February 2017,"1,031.90"
15 February 2017,"1,008.20"
14 February 2017,"1,008.30"
13 February 2017,995.4
12 February 2017,996.5
11 February 2017,"1,008.30"
10 February 2017,997.6
09 February 2017,979
08 February 2017,"1,055.50"
07 February 2017,"1,049.60"
06 February 2017,"1,024.70"
05 February 2017,"1,016.10"
04 February 2017,"1,031.80"
03 February 2017,"1,013.00"
02 February 2017,"1,004.00"
01 February 2017,982.4
31 January 2017,965.5
30 January 2017,920.7
29 January 2017,914.5
28 January 2017,918.5
27 January 2017,918
26 January 2017,915.6
25 January 2017,894.4
24 January 2017,893.8
23 January 2017,921.5
22 January 2017,918.8
21 January 2017,919.8
20 January 2017,892.9
19 January 2017,895.2
18 January 2017,872
17 January 2017,899.7
16 January 2017,827.3
15 January 2017,821.2
14 January 2017,819.6
13 January 2017,824.8
12 January 2017,810.1
11 January 2017,785.4
10 January 2017,904.4
09 January 2017,899.8
08 January 2017,900.9
07 January 2017,888.9
06 January 2017,886.2
05 January 2017,989.3
04 January 2017,"1,135.40"
03 January 2017,"1,033.30"
02 January 2017,"1,017.00"
01 January 2017,995.4
31 December 2016,963.4
30 December 2016,959
29 December 2016,971.1
28 December 2016,972.2
27 December 2016,925.8
26 December 2016,898.4
25 December 2016,891.1
24 December 2016,891.1
23 December 2016,917.2
22 December 2016,860.2
21 December 2016,829.2
20 December 2016,799.1
19 December 2016,789.8
18 December 2016,789
17 December 2016,787.2
16 December 2016,782
15 December 2016,775.2
14 December 2016,776.5
13 December 2016,778.7
12 December 2016,778.5
11 December 2016,767.9
10 December 2016,774
09 December 2016,770.5
08 December 2016,768.5
07 December 2016,765.6
06 December 2016,758.2
05 December 2016,754.3
04 December 2016,766.4
03 December 2016,764.2
02 December 2016,770.9
01 December 2016,752.6
30 November 2016,742.5
29 November 2016,732.6
28 November 2016,733.3
27 November 2016,729.4
26 November 2016,734.1
25 November 2016,740.4
24 November 2016,735.3
23 November 2016,741.1
22 November 2016,749.3
21 November 2016,736.2
20 November 2016,728.5
19 November 2016,747.9
18 November 2016,747
17 November 2016,737.5
16 November 2016,740.3
15 November 2016,711.1
14 November 2016,704.6
13 November 2016,702
12 November 2016,704.3
11 November 2016,715
10 November 2016,714.6
09 November 2016,721.4
08 November 2016,710.9
07 November 2016,705.4
06 November 2016,709.9
05 November 2016,702.1
04 November 2016,702.1
03 November 2016,684.9
02 November 2016,733.5
01 November 2016,726.8
31 October 2016,698.7
30 October 2016,697.3
29 October 2016,715
28 October 2016,686.2
27 October 2016,682.3
26 October 2016,674.7
25 October 2016,651
24 October 2016,650.5
23 October 2016,653
22 October 2016,655.5
21 October 2016,630.5
20 October 2016,628.3
19 October 2016,629.1
18 October 2016,635.3
17 October 2016,637.4
16 October 2016,640.1
15 October 2016,637
14 October 2016,637.9
13 October 2016,635.6
12 October 2016,636
11 October 2016,640.5
10 October 2016,617.3
09 October 2016,615.8
08 October 2016,617.7
07 October 2016,616
06 October 2016,611
05 October 2016,611.8
04 October 2016,609
03 October 2016,611.6
02 October 2016,610.7
01 October 2016,613.4
30 September 2016,608.1
29 September 2016,604.7
28 September 2016,604.7
27 September 2016,605.5
26 September 2016,606.5
25 September 2016,601.5
24 September 2016,602.6
23 September 2016,602.9
22 September 2016,595.6
21 September 2016,597.2
20 September 2016,609.2
19 September 2016,609.8
18 September 2016,610.7
17 September 2016,607.1
16 September 2016,607.8
15 September 2016,608.1
14 September 2016,609.5
13 September 2016,608.6
12 September 2016,608
11 September 2016,605.6
10 September 2016,624.5
09 September 2016,623.2
08 September 2016,625.6
07 September 2016,613.2
06 September 2016,610.4
05 September 2016,605.8
04 September 2016,609.5
03 September 2016,598.8
02 September 2016,575.3
01 September 2016,572
31 August 2016,573.9
30 August 2016,577.3
29 August 2016,574.2
28 August 2016,575
27 August 2016,570.3
26 August 2016,579.4
25 August 2016,578
24 August 2016,579.7
23 August 2016,583.6
22 August 2016,587.5
21 August 2016,580.7
20 August 2016,582.6
19 August 2016,574.6
18 August 2016,573.4
17 August 2016,572.3
16 August 2016,580.2
15 August 2016,567
14 August 2016,569.1
13 August 2016,584.6
12 August 2016,587.1
11 August 2016,587.8
10 August 2016,590.9
09 August 2016,585.3
08 August 2016,589.2
07 August 2016,590.8
06 August 2016,586.5
05 August 2016,574.7
04 August 2016,576.2
03 August 2016,566.4
02 August 2016,513.4
01 August 2016,607
31 July 2016,621.9
30 July 2016,654.7
29 July 2016,655.4
28 July 2016,654.1
27 July 2016,654.5
26 July 2016,654.4
25 July 2016,654
24 July 2016,659.3
23 July 2016,655.2
22 July 2016,651.1
21 July 2016,664.6
20 July 2016,664.4
19 July 2016,671.1
18 July 2016,670.4
17 July 2016,676.3
16 July 2016,660.7
15 July 2016,664.2
14 July 2016,657.3
13 July 2016,661.2
12 July 2016,670.6
11 July 2016,646.7
10 July 2016,647.1
09 July 2016,651.8
08 July 2016,662.8
07 July 2016,635.3
06 July 2016,672.7
05 July 2016,663.7
04 July 2016,675.2
03 July 2016,661.6
02 July 2016,698.1
01 July 2016,674.6
30 June 2016,670
29 June 2016,636.5
28 June 2016,644.9
27 June 2016,644.7
26 June 2016,625.4
25 June 2016,663.5
24 June 2016,656.9
23 June 2016,620.8
22 June 2016,590.6
21 June 2016,667.4
20 June 2016,734
19 June 2016,761
18 June 2016,753.8
17 June 2016,743.9
16 June 2016,761.2
15 June 2016,690.8
14 June 2016,685.1
13 June 2016,700.1
12 June 2016,666.5
11 June 2016,591.6
10 June 2016,577.9
09 June 2016,574.7
08 June 2016,580.5
07 June 2016,575.6
06 June 2016,583.6
05 June 2016,574.9
04 June 2016,572
03 June 2016,567
02 June 2016,537.1
01 June 2016,537.4
31 May 2016,528.9
30 May 2016,532.3
29 May 2016,516
28 May 2016,524.2
27 May 2016,474
26 May 2016,453.3
25 May 2016,449.8
24 May 2016,446.1
23 May 2016,443.7
22 May 2016,439.6
21 May 2016,443.6
20 May 2016,442.1
19 May 2016,442.7
18 May 2016,454.2
17 May 2016,453.3
16 May 2016,454.9
15 May 2016,458.1
14 May 2016,456.4
13 May 2016,455.4
12 May 2016,454.4
11 May 2016,452.5
10 May 2016,449.4
09 May 2016,460.4
08 May 2016,457.9
07 May 2016,458.5
06 May 2016,459.6
05 May 2016,448.1
04 May 2016,445.8
03 May 2016,450.3
02 May 2016,444.2
01 May 2016,452.2
30 April 2016,448.5
29 April 2016,455
28 April 2016,448.5
27 April 2016,447
26 April 2016,466
25 April 2016,461.7
24 April 2016,457.6
23 April 2016,450.1
22 April 2016,445.3
21 April 2016,449.3
20 April 2016,441.2
19 April 2016,434.9
18 April 2016,427.7
17 April 2016,426.3
16 April 2016,430
15 April 2016,428.7
14 April 2016,424
13 April 2016,423.5
12 April 2016,424.7
11 April 2016,421.4
10 April 2016,420.3
09 April 2016,418
08 April 2016,417.7
07 April 2016,420.1
06 April 2016,421.3
05 April 2016,422.1
04 April 2016,419.3
03 April 2016,419.1
02 April 2016,418.5
01 April 2016,415.6
31 March 2016,415.7
30 March 2016,412.4
29 March 2016,415
28 March 2016,422.2
27 March 2016,424.6
26 March 2016,416.5
25 March 2016,415.7
24 March 2016,414.7
23 March 2016,417
22 March 2016,416.2
21 March 2016,411.1
20 March 2016,411.5
19 March 2016,408.7
18 March 2016,408.2
17 March 2016,418.2
16 March 2016,415.9
15 March 2016,415.1
14 March 2016,414.3
13 March 2016,412.4
12 March 2016,410.4
11 March 2016,419.1
10 March 2016,415.8
09 March 2016,412.8
08 March 2016,411.9
07 March 2016,414.9
06 March 2016,406
05 March 2016,399
04 March 2016,409.5
03 March 2016,419.6
02 March 2016,425.4
01 March 2016,434
29 February 2016,436.2
28 February 2016,432.5
27 February 2016,431.3
26 February 2016,427.3
25 February 2016,423.5
24 February 2016,422.7
23 February 2016,419.9
22 February 2016,437.8
21 February 2016,437.9
20 February 2016,440.1
19 February 2016,420
18 February 2016,421.4
17 February 2016,417.1
16 February 2016,406.4
15 February 2016,401.1
14 February 2016,405.5
13 February 2016,390.1
12 February 2016,384
11 February 2016,379.5
10 February 2016,381.9
09 February 2016,375.3
08 February 2016,372.6
07 February 2016,377.9
06 February 2016,376.7
05 February 2016,386.5
04 February 2016,390.6
03 February 2016,368
02 February 2016,373.9
01 February 2016,372.2
31 January 2016,369.8
30 January 2016,377.8
29 January 2016,380.3
28 January 2016,379.7
27 January 2016,395
26 January 2016,389.8
25 January 2016,392.8
24 January 2016,402.1
23 January 2016,388.6
22 January 2016,382.6
21 January 2016,410.2
20 January 2016,414.6
19 January 2016,379.5
18 January 2016,384.4
17 January 2016,382.5
16 January 2016,385
15 January 2016,372.3
14 January 2016,429.1
13 January 2016,432.2
12 January 2016,445
11 January 2016,447.7
10 January 2016,446.2
09 January 2016,448.3
08 January 2016,452.9
07 January 2016,457
06 January 2016,430.8
05 January 2016,431.2
04 January 2016,433.3
03 January 2016,430.7
02 January 2016,433.7
01 January 2016,434
31 December 2015,430
30 December 2015,427.1
29 December 2015,431.9
28 December 2015,421.8
27 December 2015,422.4
26 December 2015,415.4
25 December 2015,454
24 December 2015,453
23 December 2015,442.4
22 December 2015,437
21 December 2015,437.6
20 December 2015,441.8
19 December 2015,461.2
18 December 2015,463.2
17 December 2015,455.5
16 December 2015,454
15 December 2015,462.6
14 December 2015,442
13 December 2015,434.7
12 December 2015,432.3
11 December 2015,449.8
10 December 2015,415.5
09 December 2015,416
08 December 2015,410.7
07 December 2015,394.3
06 December 2015,393.4
05 December 2015,386.7
04 December 2015,361.7
03 December 2015,360.3
02 December 2015,360
01 December 2015,361.8
30 November 2015,378
29 November 2015,370.8
28 November 2015,355.8
27 November 2015,359.5
26 November 2015,353.7
25 November 2015,327.5
24 November 2015,318.4
23 November 2015,322.1
22 November 2015,322.8
21 November 2015,324.7
20 November 2015,321.1
19 November 2015,325
18 November 2015,335.9
17 November 2015,333.9
16 November 2015,330.2
15 November 2015,317.5
14 November 2015,331.8
13 November 2015,333.8
12 November 2015,333.9
11 November 2015,304.7
10 November 2015,336.7
09 November 2015,380.2
08 November 2015,371.6
07 November 2015,385.1
06 November 2015,369.8
05 November 2015,382.7
04 November 2015,400.9
